clusterid,queryID,class,gene,allele,seqID,accession,positions,size,cluster_contains_multiple_genes,gene_found_in_multiple_clusters,bla_description,bla_class,CARD_class,ARO_class
5,aadA12,AGly,ANT(3''),aadA12,98,NG_047333.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA13,AGly,ANT(3''),aadA13,99,NG_047334.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA14,AGly,ANT(3''),aadA14,100,NG_047337.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA15,AGly,ANT(3''),aadA15,101,NG_047338.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA16,AGly,ANT(3''),aadA16,102,NG_047340.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA17,AGly,ANT(3''),aadA17,103,NG_047341.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA2,AGly,ANT(3''),aadA2,104,NG_051846.1:101-892,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA21,AGly,ANT(3''),aadA21,105,NG_047344.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA22,AGly,ANT(3''),aadA22,106,NG_047346.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA23,AGly,ANT(3''),aadA23,107,NZ_UJAI01000072.1:146-925,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA24,AGly,ANT(3''),aadA24,108,CP168992.1:32890-33669,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA25,AGly,ANT(3''),aadA25,109,NG_047352.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA27,AGly,ANT(3''),aadA27,110,NG_054660.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA3,AGly,ANT(3''),aadA3,111,NG_047353.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA4.v1,AGly,ANT(3''),aadA4.v1,112,NG_047355.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA4.v2,AGly,ANT(3''),aadA4.v2,113,NG_047356.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA5,AGly,ANT(3''),aadA5,114,NG_047357.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA6,AGly,ANT(3''),aadA6,115,NG_047359.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA6/aadA10,AGly,ANT(3''),aadA6/aadA10,116,NG_047360.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA7.v1,AGly,ANT(3''),aadA7.v1,117,NG_047362.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA7.v2,AGly,ANT(3''),aadA7.v2,118,NG_047363.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA8.v1,AGly,ANT(3''),aadA8.v1,119,NG_047366.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA8.v2,AGly,ANT(3''),aadA8.v2,120,NG_047367.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA8b,AGly,ANT(3''),aadA8b,121,NG_048579.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA9.v1,AGly,ANT(3''),aadA9.v1,122,NG_047368.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA9.v2,AGly,ANT(3''),aadA9.v2,123,AB285088.1:26-925,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,ant(3'')-IIa,AGly,ANT(3''),ant(3'')-IIa,124,X02340.1:223-1194,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,ant(3'')-IIb,AGly,ANT(3''),ant(3'')-IIb,125,NG_054651.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,ant(3'')-IIc,AGly,ANT(3''),ant(3'')-IIc,126,NG_054650.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,ant(3'')-Ib,AGly,ANT(3''),ant(3'')-Ib,2444,NG_070719.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA1.v2,AGly,ANT(3''),aadA1.v2,3522,NG_047327.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA1.v3,AGly,ANT(3''),aadA1.v3,3523,NG_047325.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA1.v4,AGly,ANT(3''),aadA1.v4,3524,NG_052146.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA1.v5,AGly,ANT(3''),aadA1.v5,3525,NG_052536.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA1.v6,AGly,ANT(3''),aadA1.v6,3526,NG_052266.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA16.v1,AGly,ANT(3''),aadA16.v1,3527,NG_047339.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA2.v1,AGly,ANT(3''),aadA2.v1,3528,NG_047343.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA2.v2,AGly,ANT(3''),aadA2.v2,3530,NG_064655.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA2.v3,AGly,ANT(3''),aadA2.v3,3531,NG_052041.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA2.v4,AGly,ANT(3''),aadA2.v4,3532,NG_052228.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA22.v1,AGly,ANT(3''),aadA22.v1,3533,NG_047348.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA25.v1,AGly,ANT(3''),aadA25.v1,3534,NG_052538.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA4.v3,AGly,ANT(3''),aadA4.v3,3535,NG_052359.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA5.v1,AGly,ANT(3''),aadA5.v1,3536,NG_047358.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA5.v2,AGly,ANT(3''),aadA5.v2,3537,NG_052436.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA6.v1,AGly,ANT(3''),aadA6.v1,3538,NG_052539.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,ant(3'')-IId,AGly,ANT(3''),ant(3'')-IId,3723,NG_245776.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
6,ant(4')-Ia,AGly,ANT(4'),ant(4')-Ia,127,NG_047392.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
6,ant(4')-Ib,AGly,ANT(4'),ant(4')-Ib,128,NG_047373.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
6,ant(4')-IIa,AGly,ANT(4'),ant(4')-IIa,129,NG_047390.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
6,ant(4')-IIb,AGly,ANT(4'),ant(4')-IIb,130,NG_047391.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
7,aadK,AGly,ANT(6),aadK,132,NG_047379.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
7,aadS,AGly,ANT(6),aadS,133,NG_047380.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
7,ant(6)-Ia,AGly,ANT(6),ant(6)-Ia,134,NG_050582.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
7,ant(6)-Ib,AGly,ANT(6),ant(6)-Ib,135,NG_047396.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
7,ant(6)-Ia.v1,AGly,ANT(6),ant(6)-Ia.v1,136,NG_047393.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
8,ant(9)-Ia,AGly,ANT(9),ant(9)-Ia,137,NG_047398.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
8,spd,AGly,ANT(9),spd,138,NG_048074.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
8,aad9,AGly,ANT(9),aad9,3521,NG_047322.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
9,aph(2'')-Ie,AGly,APH(2''),aph(2'')-Ie,139,NG_047404.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
9,aph(2'')-If,AGly,APH(2''),aph(2'')-If,140,NG_047405.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
9,aph(2'')-Ig,AGly,APH(2''),aph(2'')-Ig,141,NG_047407.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
9,aph(2'')-IIa,AGly,APH(2''),aph(2'')-IIa,142,NG_047401.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
9,aph(2'')-IIIa,AGly,APH(2''),aph(2'')-IIIa,143,NG_047399.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
9,aph(2'')-IVa,AGly,APH(2''),aph(2'')-IVa,144,NG_047403.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
10,aph(3'')-Ia,AGly,APH(3''),aph(3'')-Ia,145,NG_047409.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
10,aph(3'')-Ib,AGly,APH(3''),aph(3'')-Ib,146,NG_047415.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
10,aph(3'')-Ic,AGly,APH(3''),aph(3'')-Ic,147,NG_047416.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
10,aph(3'')-Ib.v1,AGly,APH(3''),aph(3'')-Ib.v1,3543,NG_047413.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ia.v2,AGly,APH(3'),aph(3')-Ia.v2,148,NG_047431.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ib,AGly,APH(3'),aph(3')-Ib,149,NG_047442.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-IIa,AGly,APH(3'),aph(3')-IIa,150,NG_047417.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-IIb,AGly,APH(3'),aph(3')-IIb,151,NG_047423.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-IIc,AGly,APH(3'),aph(3')-IIc,152,NG_047426.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-IIIa,AGly,APH(3'),aph(3')-IIIa,153,NG_047418.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-IVa,AGly,APH(3'),aph(3')-IVa,154,NG_047428.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-IX,AGly,APH(3'),aph(3')-IX,155,NG_055648.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Va,AGly,APH(3'),aph(3')-Va,156,NG_047450.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Vb,AGly,APH(3'),aph(3')-Vb,157,NG_047452.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Vc,AGly,APH(3'),aph(3')-Vc,158,NG_047454.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-VI,AGly,APH(3'),aph(3')-VI,159,NG_051730.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-VIa,AGly,APH(3'),aph(3')-VIa,160,NG_047448.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-VIIa,AGly,APH(3'),aph(3')-VIIa,161,NG_047447.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-VIIIa,AGly,APH(3'),aph(3')-VIIIa,162,NG_047446.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-VIIIb,AGly,APH(3'),aph(3')-VIIIb,163,NG_055649.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aphA15,AGly,APH(3'),aphA15,164,NG_047455.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ia.v1,AGly,APH(3'),aph(3')-Ia.v1,165,CP157740.1:12584-13348,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-VIb,AGly,APH(3'),aph(3')-VIb,2445,NG_047449.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ia.v3,AGly,APH(3'),aph(3')-Ia.v3,3544,NG_056047.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ia.v4,AGly,APH(3'),aph(3')-Ia.v4,3545,NG_047441.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ia.v5,AGly,APH(3'),aph(3')-Ia.v5,3546,NG_047440.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ib.v1,AGly,APH(3'),aph(3')-Ib.v1,3547,NG_059324.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-XV,AGly,APH(3'),aph(3')-XV,3548,NG_052270.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aphA16,AGly,APH(3'),aphA16,3550,NG_051908.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
12,aph(4)-Ia,AGly,APH(4),aph(4)-Ia,166,NG_047456.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
12,aph(4)-Ib,AGly,APH(4),aph(4)-Ib,167,X74325.1:646-1908,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,aph(6)-Ia.v1,AGly,APH(6),aph(6)-Ia.v1,168,NG_047459.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,aph(6)-Ia.v2,AGly,APH(6),aph(6)-Ia.v2,169,NG_047458.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,aph(6)-Ib,AGly,APH(6),aph(6)-Ib,170,NG_047460.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,aph(6)-Id.v1,AGly,APH(6),aph(6)-Id.v1,171,CP127494.1:44042-44878,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,aph(6)-Id.v2,AGly,APH(6),aph(6)-Id.v2,172,NG_047465.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,sph.v1,AGly,APH(6),sph.v1,173,CP051382.1:89275-90117,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,sph.v2,AGly,APH(6),sph.v2,174,NG_047463.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,aph(6)-Id.v3,AGly,APH(6),aph(6)-Id.v3,3549,NG_047466.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
14,aph(7'')-Ia,AGly,APH(7''),aph(7'')-Ia,175,NG_047472.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
15,aph(9)-Ia,AGly,APH(9),aph(9)-Ia,176,NG_047473.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
15,aph(9)-Ib.v1,AGly,APH(9),aph(9)-Ib.v1,177,CP147867.1:28965-29888,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
15,aph(9)-Ib.v2,AGly,APH(9),aph(9)-Ib.v2,178,NG_047474.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
16,apmA,AGly,ApmA,apmA,179,NG_051938.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
17,armA,AGly,ArmA,armA,180,NG_047476.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
18,kamB,AGly,KamB,kamB,181,NG_050561.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
19,npmA,AGly,NpmA,npmA,182,NG_048018.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
20,rmtA,AGly,RmtA,rmtA,183,NG_048057.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
21,rmtB,AGly,RmtB,rmtB,184,NG_048058.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
21,rmtB4,AGly,RmtB,rmtB4,3660,NG_051536.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
22,rmtC,AGly,RmtC,rmtC,185,NG_048060.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
23,rmtD,AGly,RmtD,rmtD,186,NG_048061.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
24,rmtD2,AGly,RmtD,rmtD2,187,NG_050557.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
25,rmtE,AGly,RmtE,rmtE,188,NG_050558.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
25,rmtE2,AGly,RmtE,rmtE2,189,NG_050559.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
26,rmtF,AGly,RmtF,rmtF,190,NG_048062.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
26,rmtF2,AGly,RmtF,rmtF2,3661,NG_051537.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
27,rmtG,AGly,RmtG,rmtG,191,NG_048064.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
28,rmtH,AGly,RmtH,rmtH,192,NG_048065.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
29,sat2,AGly,SAT,sat2,193,NG_051940.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
29,sat3,AGly,SAT,sat3,194,NG_048069.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
29,sat4,AGly,SAT,sat4,195,NG_048070.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
29,sat2.v1,AGly,SAT,sat2.v1,3732,NG_048068.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
30,sgm,AGly,Sgm,sgm,196,NG_050600.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
31,sta,AGly,Sta,sta,197,NG_048077.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
32,ACC-1,Bla,ACC,ACC-1,198,CP067381.1:82914-84074,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-2,Bla,ACC,ACC-2,199,NG_048593.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-4,Bla,ACC,ACC-4,200,GU256641.1:82963-84123,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-5,Bla,ACC,ACC-5,201,HE819401.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-1a,Bla,ACC,ACC-1a,2722,NG_048589.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-1b,Bla,ACC,ACC-1b,2723,NG_048590.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-1c,Bla,ACC,ACC-1c,2724,NG_048591.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-1.v1,Bla,ACC,ACC-1.v1,3553,NG_048588.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-4.v1,Bla,ACC,ACC-4.v1,3554,NG_048594.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
33,ACI-1,Bla,ACI,ACI-1,202,NG_048596.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
34,ACT-1,Bla,ACT,ACT-1,203,NG_048597.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-10,Bla,ACT,ACT-10,204,NG_048598.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-12,Bla,ACT,ACT-12,205,NG_048599.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-13,Bla,ACT,ACT-13,206,NG_048600.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-14,Bla,ACT,ACT-14,207,NG_048601.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-15,Bla,ACT,ACT-15,208,NG_048602.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-16,Bla,ACT,ACT-16,209,NG_050702.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-17,Bla,ACT,ACT-17,210,NG_048603.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-18,Bla,ACT,ACT-18,211,NG_048604.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-19,Bla,ACT,ACT-19,212,NG_048605.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-2,Bla,ACT,ACT-2,213,NG_048606.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-20,Bla,ACT,ACT-20,214,NG_048607.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-21,Bla,ACT,ACT-21,215,NG_048608.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-22,Bla,ACT,ACT-22,216,NG_048609.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-23,Bla,ACT,ACT-23,217,NG_048610.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-24,Bla,ACT,ACT-24,218,NG_048611.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-25,Bla,ACT,ACT-25,219,NG_048612.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-27,Bla,ACT,ACT-27,220,NG_048613.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-28,Bla,ACT,ACT-28,221,NG_048614.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-29,Bla,ACT,ACT-29,222,NG_048615.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-3,Bla,ACT,ACT-3,223,NG_048616.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-30,Bla,ACT,ACT-30,224,NG_048617.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-31,Bla,ACT,ACT-31,225,NG_048618.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-32,Bla,ACT,ACT-32,226,NG_048619.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-33,Bla,ACT,ACT-33,227,NG_048620.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-35,Bla,ACT,ACT-35,228,NG_048622.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-36,Bla,ACT,ACT-36,229,NG_048623.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-37,Bla,ACT,ACT-37,230,NG_048624.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-38,Bla,ACT,ACT-38,231,NG_048625.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-4,Bla,ACT,ACT-4,232,NG_048627.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-5,Bla,ACT,ACT-5,233,NG_048628.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-6,Bla,ACT,ACT-6,234,NG_048629.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-7,Bla,ACT,ACT-7,235,NG_048630.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-8,Bla,ACT,ACT-8,236,NG_048631.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-9,Bla,ACT,ACT-9,237,NG_048632.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-34,Bla,ACT,ACT-34,2726,NG_048621.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-39,Bla,ACT,ACT-39,2727,NG_048626.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-40,Bla,ACT,ACT-40,2728,NG_050703.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-41,Bla,ACT,ACT-41,2729,NG_050704.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-42,Bla,ACT,ACT-42,2730,NG_050705.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-43,Bla,ACT,ACT-43,2731,NG_050706.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-44,Bla,ACT,ACT-44,2732,NG_050707.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-45,Bla,ACT,ACT-45,2733,NG_050708.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-46,Bla,ACT,ACT-46,2734,NG_050709.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
