clusterid,queryID,class,gene,allele,seqID,aro_accession,ncbi_accession,positions,size,cluster_contains_multiple_genes,gene_found_in_multiple_clusters,bla_description,bla_class,CARD_class,ARO_class
5,aadA7.v1,AGly,ANT(3''),aadA7.v1,117,ARG_AF224733,NG_047362.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA7.v2,AGly,ANT(3''),aadA7.v2,118,ARO_3002607,NG_047363.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA8.v1,AGly,ANT(3''),aadA8.v1,119,ARG_AF326210,NG_047366.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA8.v2,AGly,ANT(3''),aadA8.v2,120,ARO_3002608,NG_047367.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA8b,AGly,ANT(3''),aadA8b,121,ARO_3004704,NG_048579.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA9.v1,AGly,ANT(3''),aadA9.v1,122,ARG_AJ420072,NG_047368.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA9.v2,AGly,ANT(3''),aadA9.v2,123,ARO_3002609,AB285088.1:26-925,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,ant(3'')-IIa,AGly,ANT(3''),ant(3'')-IIa,124,ARO_3004089,X02340.1:223-1194,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,ant(3'')-IIb,AGly,ANT(3''),ant(3'')-IIb,125,ARO_3004090,NG_054651.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,ant(3'')-IIc,AGly,ANT(3''),ant(3'')-IIc,126,ARO_3004091,NG_054650.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,ant(3'')-Ib,AGly,ANT(3''),ant(3'')-Ib,2444,ARO_3005062,NG_070719.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA1.v2,AGly,ANT(3''),aadA1.v2,3522,RefSeq_NG_047327,NG_047327.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA1.v3,AGly,ANT(3''),aadA1.v3,3523,RefSeq_NG_047325,NG_047325.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA1.v4,AGly,ANT(3''),aadA1.v4,3524,RefSeq_NG_052146,NG_052146.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA1.v5,AGly,ANT(3''),aadA1.v5,3525,RefSeq_NG_052536,NG_052536.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA1.v6,AGly,ANT(3''),aadA1.v6,3526,RefSeq_NG_052266,NG_052266.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA16.v1,AGly,ANT(3''),aadA16.v1,3527,RefSeq_NG_047339,NG_047339.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA2.v1,AGly,ANT(3''),aadA2.v1,3528,RefSeq_NG_047343,NG_047343.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA2.v2,AGly,ANT(3''),aadA2.v2,3529,RefSeq_NG_051846,NG_051846.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA2.v3,AGly,ANT(3''),aadA2.v3,3530,RefSeq_NG_064655,NG_064655.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA2.v4,AGly,ANT(3''),aadA2.v4,3531,RefSeq_NG_052041,NG_052041.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA2.v5,AGly,ANT(3''),aadA2.v5,3532,RefSeq_NG_052228,NG_052228.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA22.v1,AGly,ANT(3''),aadA22.v1,3533,RefSeq_NG_047348,NG_047348.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA25.v1,AGly,ANT(3''),aadA25.v1,3534,RefSeq_NG_052538,NG_052538.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA4.v3,AGly,ANT(3''),aadA4.v3,3535,RefSeq_NG_052359,NG_052359.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA5.v1,AGly,ANT(3''),aadA5.v1,3536,RefSeq_NG_047358,NG_047358.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA5.v2,AGly,ANT(3''),aadA5.v2,3537,RefSeq_NG_052436,NG_052436.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
5,aadA6.v1,AGly,ANT(3''),aadA6.v1,3538,RefSeq_NG_052539,NG_052539.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
6,ant(4')-Ia,AGly,ANT(4'),ant(4')-Ia,127,ARO_3002623,NG_047392.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
6,ant(4')-Ib,AGly,ANT(4'),ant(4')-Ib,128,ARO_3003905,NG_047373.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
6,ant(4')-IIa,AGly,ANT(4'),ant(4')-IIa,129,ARO_3002624,NG_047390.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
6,ant(4')-IIb,AGly,ANT(4'),ant(4')-IIb,130,ARO_3002625,NG_047391.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
7,aadK,AGly,ANT(6),aadK,132,ARO_3002627,NG_047379.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
7,aadS,AGly,ANT(6),aadS,133,ARO_3004683,NG_047380.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
7,ant(6)-Ia,AGly,ANT(6),ant(6)-Ia,134,ARO_3002626,NG_050582.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
7,ant(6)-Ib,AGly,ANT(6),ant(6)-Ib,135,ARO_3002629,NG_047396.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
7,ant6-Ia.v1,AGly,ANT(6),ant6-Ia.v1,136,ARG_ X92945,NG_047393.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
8,ant(9)-Ia,AGly,ANT(9),ant(9)-Ia,137,ARO_3002630,NG_047398.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
8,spd,AGly,ANT(9),spd,138,ARO_3002631,NG_048074.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
8,aad9,AGly,ANT(9),aad9,3521,RefSeq_NG_047322,NG_047322.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
9,aph(2'')-Ie,AGly,APH(2''),aph(2'')-Ie,139,ARO_3002634,NG_047404.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
9,aph(2'')-If,AGly,APH(2''),aph(2'')-If,140,ARO_3004191,NG_047405.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
9,aph(2'')-Ig,AGly,APH(2''),aph(2'')-Ig,141,ARO_3002669,NG_047407.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
9,aph(2'')-IIa,AGly,APH(2''),aph(2'')-IIa,142,ARO_3002635,NG_047401.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
9,aph(2'')-IIIa,AGly,APH(2''),aph(2'')-IIIa,143,ARO_3002636,NG_047399.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
9,aph(2'')-IVa,AGly,APH(2''),aph(2'')-IVa,144,ARO_3002637,NG_047403.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
10,aph(3'')-Ia,AGly,APH(3''),aph(3'')-Ia,145,ARO_3002638,NG_047409.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
10,aph(3'')-Ib,AGly,APH(3''),aph(3'')-Ib,146,ARO_3002639,NG_047415.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
10,aph(3'')-Ic,AGly,APH(3''),aph(3'')-Ic,147,ARO_3002640,NG_047416.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
10,aph(3'')-Ib.v1,AGly,APH(3''),aph(3'')-Ib.v1,3543,RefSeq_NG_047413,NG_047413.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ia.v2,AGly,APH(3'),aph(3')-Ia.v2,148,ARO_3002641,NG_047431.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ib,AGly,APH(3'),aph(3')-Ib,149,ARO_3002642,NG_047442.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-IIa,AGly,APH(3'),aph(3')-IIa,150,ARO_3002644,NG_047417.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-IIb,AGly,APH(3'),aph(3')-IIb,151,ARO_3002645,NG_047423.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-IIc,AGly,APH(3'),aph(3')-IIc,152,ARO_3002646,NG_047426.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-IIIa,AGly,APH(3'),aph(3')-IIIa,153,ARO_3002647,NG_047418.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-IVa,AGly,APH(3'),aph(3')-IVa,154,ARO_3002648,NG_047428.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-IX,AGly,APH(3'),aph(3')-IX,155,ARO_3004087,NG_055648.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Va,AGly,APH(3'),aph(3')-Va,156,ARO_3002649,NG_047450.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Vb,AGly,APH(3'),aph(3')-Vb,157,ARO_3002650,NG_047452.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Vc,AGly,APH(3'),aph(3')-Vc,158,ARO_3002651,NG_047454.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-VI,AGly,APH(3'),aph(3')-VI,159,ARO_3003687,NG_051730.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-VIa,AGly,APH(3'),aph(3')-VIa,160,ARO_3002652,NG_047448.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-VIIa,AGly,APH(3'),aph(3')-VIIa,161,ARO_3002654,NG_047447.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-VIIIa,AGly,APH(3'),aph(3')-VIIIa,162,ARO_3004680,NG_047446.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-VIIIb,AGly,APH(3'),aph(3')-VIIIb,163,ARO_3004086,NG_055649.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aphA15,AGly,APH(3'),aphA15,164,ARO_3004675,NG_047455.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ia.v1,AGly,APH(3'),aph(3')-Ia.v1,165,ARG_HQ840942,CP157740.1:12584-13348,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-VIb,AGly,APH(3'),aph(3')-VIb,2445,ARO_3002653,NG_047449.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ia.v3,AGly,APH(3'),aph(3')-Ia.v3,3544,RefSeq_NG_056047,NG_056047.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ia.v4,AGly,APH(3'),aph(3')-Ia.v4,3545,RefSeq_NG_047441,NG_047441.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ia.v5,AGly,APH(3'),aph(3')-Ia.v5,3546,RefSeq_NG_047440,NG_047440.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-Ib.v1,AGly,APH(3'),aph(3')-Ib.v1,3547,RefSeq_NG_059324,NG_059324.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aph(3')-XV,AGly,APH(3'),aph(3')-XV,3548,RefSeq_NG_052270,NG_052270.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
11,aphA16,AGly,APH(3'),aphA16,3550,RefSeq_NG_047232,NG_051908.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
12,aph(4)-Ia,AGly,APH(4),aph(4)-Ia,166,ARO_3002655,NG_047456.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
12,aph(4)-Ib,AGly,APH(4),aph(4)-Ib,167,ARO_3002656,X74325.1:646-1908,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,aph(6)-Ia.v1,AGly,APH(6),aph(6)-Ia.v1,168,ARG_AY971801,NG_047459.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,aph(6)-Ia.v2,AGly,APH(6),aph(6)-Ia.v2,169,ARO_3002657,NG_047458.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,aph(6)-Ib,AGly,APH(6),aph(6)-Ib,170,ARO_3002658,NG_047460.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,aph(6)-Id.v1,AGly,APH(6),aph(6)-Id.v1,171,ARG_KP119857,CP127494.1:44042-44878,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,aph(6)-Id.v2,AGly,APH(6),aph(6)-Id.v2,172,ARO_3002660,NG_047465.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,sph.v1,AGly,APH(6),sph.v1,173,ARG_AY037297,CP051382.1:89275-90117,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,sph.v2,AGly,APH(6),sph.v2,174,ARO_3002659,NG_047463.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
13,aph(6)-Id.v3,AGly,APH(6),aph(6)-Id.v3,3549,RefSeq_NG_047466,NG_047466.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
14,aph(7'')-Ia,AGly,APH(7''),aph(7'')-Ia,175,ARO_3002661,NG_047472.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
15,aph(9)-Ia,AGly,APH(9),aph(9)-Ia,176,ARO_3002662,NG_047473.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
15,aph(9)-Ib.v1,AGly,APH(9),aph(9)-Ib.v1,177,ARG_U70376,CP147867.1:28965-29888,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
15,aph(9)-Ib.v2,AGly,APH(9),aph(9)-Ib.v2,178,ARO_3002663,NG_047474.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
16,apmA,AGly,ApmA,apmA,179,ARO_3003918,NG_051938.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
17,armA,AGly,ArmA,armA,180,ARO_3000858,NG_047476.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
18,kamB,AGly,KamB,kamB,181,ARO_3004102,NG_050561.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
19,npmA,AGly,NpmA,npmA,182,ARO_3002665,NG_048018.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
20,rmtA,AGly,RmtA,rmtA,183,ARO_3000859,NG_048057.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
21,rmtB,AGly,RmtB,rmtB,184,ARO_3000860,NG_048058.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
21,rmtB4,AGly,RmtB,rmtB4,3660,RefSeq_NG_051536,NG_051536.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
22,rmtC,AGly,RmtC,rmtC,185,ARO_3000861,NG_048060.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
23,rmtD,AGly,RmtD,rmtD,186,ARO_3002667,NG_048061.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
24,rmtD2,AGly,RmtD,rmtD2,187,ARO_3004677,NG_050557.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
25,rmtE,AGly,RmtE,rmtE,188,ARO_3004678,NG_050558.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
25,rmtE2,AGly,RmtE,rmtE2,189,ARO_3004679,NG_050559.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
26,rmtF,AGly,RmtF,rmtF,190,ARO_3002666,NG_048062.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
26,rmtF2,AGly,RmtF,rmtF2,3661,RefSeq_NG_051537,NG_051537.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
27,rmtG,AGly,RmtG,rmtG,191,ARO_3002668,NG_048064.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
28,rmtH,AGly,RmtH,rmtH,192,ARO_3003198,NG_048065.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
29,sat-2,AGly,SAT,sat-2,193,ARO_3002895,NG_052372.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
29,sat-3,AGly,SAT,sat-3,194,ARO_3002898,NG_048069.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
29,sat-4,AGly,SAT,sat-4,195,ARO_3002897,NG_048070.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
30,sgm,AGly,Sgm,sgm,196,ARO_3000862,NG_050600.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
31,sta,AGly,Sta,sta,197,ARO_3004699,NG_048077.1,-,-,no,no,,,aminoglycoside antibiotic,ARO:0000016
32,ACC-1,Bla,ACC,ACC-1,198,ARO_3001815,CP067381.1:82914-84074,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-2,Bla,ACC,ACC-2,199,ARO_3001816,NG_048593.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-4,Bla,ACC,ACC-4,200,ARO_3001818,GU256641.1:82963-84123,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-5,Bla,ACC,ACC-5,201,ARO_3001819,HE819401.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-1a,Bla,ACC,ACC-1a,2722,ARO_3006228,NG_048589.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-1b,Bla,ACC,ACC-1b,2723,ARO_3006229,NG_048590.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-1c,Bla,ACC,ACC-1c,2724,ARO_3006230,NG_048591.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-8,Bla,ACC,ACC-8,2725,ARO_3006233,NG_070728.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-1.v1,Bla,ACC,ACC-1.v1,3553,RefSeq_NG_048588,NG_048588.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
32,ACC-4.v1,Bla,ACC,ACC-4.v1,3554,RefSeq_NG_048594,NG_048594.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
33,ACI-1,Bla,ACI,ACI-1,202,ARO_3004359,NG_048596.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
34,ACT-1,Bla,ACT,ACT-1,203,ARO_3001821,NG_048597.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-10,Bla,ACT,ACT-10,204,ARO_3001832,NG_048598.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-12,Bla,ACT,ACT-12,205,ARO_3001834,NG_048599.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-13,Bla,ACT,ACT-13,206,ARO_3001835,NG_048600.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-14,Bla,ACT,ACT-14,207,ARO_3001836,NG_048601.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-15,Bla,ACT,ACT-15,208,ARO_3001837,NG_048602.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-16,Bla,ACT,ACT-16,209,ARO_3001827,NG_050702.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-17,Bla,ACT,ACT-17,210,ARO_3001838,NG_048603.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-18,Bla,ACT,ACT-18,211,ARO_3001839,NG_048604.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-19,Bla,ACT,ACT-19,212,ARO_3001840,NG_048605.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-2,Bla,ACT,ACT-2,213,ARO_3001822,NG_048606.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-20,Bla,ACT,ACT-20,214,ARO_3001841,NG_048607.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-21,Bla,ACT,ACT-21,215,ARO_3001842,NG_048608.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-22,Bla,ACT,ACT-22,216,ARO_3001843,NG_048609.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-23,Bla,ACT,ACT-23,217,ARO_3001828,NG_048610.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-24,Bla,ACT,ACT-24,218,ARO_3001844,NG_048611.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-25,Bla,ACT,ACT-25,219,ARO_3001845,NG_048612.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-27,Bla,ACT,ACT-27,220,ARO_3001847,NG_048613.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-28,Bla,ACT,ACT-28,221,ARO_3001848,NG_048614.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-29,Bla,ACT,ACT-29,222,ARO_3001849,NG_048615.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-3,Bla,ACT,ACT-3,223,ARO_3001823,NG_048616.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-30,Bla,ACT,ACT-30,224,ARO_3001850,NG_048617.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-31,Bla,ACT,ACT-31,225,ARO_3001851,NG_048618.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-32,Bla,ACT,ACT-32,226,ARO_3001852,NG_048619.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-33,Bla,ACT,ACT-33,227,ARO_3001853,NG_048620.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-35,Bla,ACT,ACT-35,228,ARO_3001855,NG_048622.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-36,Bla,ACT,ACT-36,229,ARO_3003171,NG_048623.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-37,Bla,ACT,ACT-37,230,ARO_3003172,NG_048624.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-38,Bla,ACT,ACT-38,231,ARO_3003655,NG_048625.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-4,Bla,ACT,ACT-4,232,ARO_3001829,NG_048627.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-5,Bla,ACT,ACT-5,233,ARO_3001824,NG_048628.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-6,Bla,ACT,ACT-6,234,ARO_3001825,NG_048629.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-7,Bla,ACT,ACT-7,235,ARO_3001830,NG_048630.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-8,Bla,ACT,ACT-8,236,ARO_3001831,NG_048631.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-9,Bla,ACT,ACT-9,237,ARO_3001826,NG_048632.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-34,Bla,ACT,ACT-34,2726,ARO_3001854,NG_048621.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-39,Bla,ACT,ACT-39,2727,ARO_3006234,NG_048626.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-40,Bla,ACT,ACT-40,2728,ARO_3006235,NG_050703.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-41,Bla,ACT,ACT-41,2729,ARO_3006236,NG_050704.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-42,Bla,ACT,ACT-42,2730,ARO_3006237,NG_050705.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-43,Bla,ACT,ACT-43,2731,ARO_3006238,NG_050706.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
34,ACT-44,Bla,ACT,ACT-44,2732,ARO_3006239,NG_050707.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
